-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
26	2461.537842
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
86	2249.999756
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
201	2307.691895
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
-1	0.000000
